"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592130279","0","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1592130281","20","","Aggregated",0.00,0.00,60,79,91,95,260,310,310,310,310,310,310,310,20,0,57,79,17,311,121
"1592130283","20","","Aggregated",0.00,0.00,60,79,91,95,260,310,310,310,310,310,310,310,20,0,57,79,17,311,121
"1592130285","20","","Aggregated",6.67,0.00,57,73,89,91,95,260,310,310,310,310,310,310,21,0,57,76,17,311,121
"1592130287","20","","Aggregated",4.00,0.00,39,60,79,89,95,260,310,310,310,310,310,310,28,0,38,62,7,311,124
"1592130289","29","","Aggregated",3.57,0.00,39,60,79,91,180,260,310,310,310,310,310,310,30,0,38,64,7,311,120
"1592130291","40","","Aggregated",3.00,0.00,64,79,95,99,110,240,260,310,310,310,310,310,56,0,63,71,7,311,122
"1592130293","40","","Aggregated",3.10,0.00,64,79,100,100,140,200,240,240,240,240,240,240,60,0,60,71,7,311,121
"1592130295","40","","Aggregated",3.60,0.00,66,88,100,100,180,240,340,340,340,340,340,340,65,0,60,74,7,340,122
"1592130297","40","","Aggregated",4.20,0.00,63,79,99,100,110,200,340,340,340,340,340,340,73,0,49,67,6,340,124
"1592130299","52","","Aggregated",4.30,0.00,22,39,44,93,240,330,340,340,340,340,340,340,81,0,43,68,6,340,122
"1592130301","60","","Aggregated",5.10,0.00,37,54,69,83,110,270,330,340,340,340,340,340,112,0,50,66,6,340,126
"1592130303","60","","Aggregated",5.70,0.00,44,56,76,86,240,330,340,350,350,350,350,350,118,0,50,69,6,349,124
"1592130305","60","","Aggregated",5.60,0.00,37,55,69,83,240,300,330,350,350,350,350,350,127,0,49,68,6,349,123
"1592130307","60","","Aggregated",5.90,0.00,30,54,62,69,94,270,300,350,350,350,350,350,138,0,40,64,6,349,124
"1592130309","63","","Aggregated",6.50,0.00,21,29,30,31,55,270,350,350,350,350,350,350,148,0,37,61,6,349,125
"1592130311","80","","Aggregated",6.60,0.00,34,68,89,98,200,270,350,610,610,610,610,610,183,0,42,67,6,612,206
"1592130313","80","","Aggregated",6.90,0.00,33,51,75,92,120,200,270,610,610,610,610,610,191,0,40,66,6,612,203
"1592130315","80","","Aggregated",7.20,0.00,33,50,82,92,130,220,270,610,610,610,610,610,205,0,39,65,6,612,196
"1592130317","80","","Aggregated",7.80,0.00,40,68,92,98,190,260,290,610,610,610,610,610,216,0,39,65,6,612,192
"1592130319","100","","Aggregated",7.80,0.00,30,36,42,50,160,260,280,290,290,290,290,290,237,0,37,63,6,612,186
"1592130321","100","","Aggregated",8.90,0.00,34,50,68,72,100,240,280,290,290,290,290,290,272,0,39,63,6,612,179
"1592130323","100","","Aggregated",9.00,0.00,35,56,71,72,100,240,280,290,290,290,290,290,285,0,38,62,6,612,177
"1592130325","100","","Aggregated",9.50,0.00,32,46,61,68,76,100,240,280,280,280,280,280,305,0,35,59,6,612,174
"1592130327","100","","Aggregated",9.50,0.00,31,42,66,71,82,110,230,240,240,240,240,240,327,0,34,57,6,612,170
"1592130329","120","","Aggregated",11.10,0.00,25,32,36,39,54,73,110,230,230,230,230,230,353,0,33,55,6,612,168
"1592130331","120","","Aggregated",10.60,0.00,23,32,39,45,73,200,320,320,330,330,330,330,388,0,32,56,6,612,164
"1592130333","120","","Aggregated",10.90,0.00,22,31,38,44,73,220,320,320,330,330,330,330,406,0,32,55,6,612,162
"1592130335","120","","Aggregated",12.10,0.00,23,31,38,45,78,200,320,320,330,330,330,330,425,0,31,54,6,612,160
"1592130337","120","","Aggregated",11.80,0.00,25,32,41,47,89,210,320,320,330,330,330,330,452,0,31,53,2,612,158
"1592130339","140","","Aggregated",12.00,0.00,23,30,35,44,59,150,200,210,220,220,220,220,495,0,30,51,2,612,156
"1592130341","140","","Aggregated",12.50,0.00,22,30,36,45,80,160,220,250,460,460,460,460,519,0,30,51,2,612,183
"1592130343","140","","Aggregated",13.10,0.00,22,30,36,45,84,190,250,280,460,460,460,460,543,0,30,51,2,612,180
"1592130345","140","","Aggregated",13.60,0.00,18,29,35,45,84,210,280,420,460,460,460,460,567,0,29,51,2,612,203
"1592130347","140","","Aggregated",14.10,0.00,20,30,36,45,84,230,280,420,460,460,460,460,590,0,29,51,2,612,200
"1592130349","160","","Aggregated",14.20,0.00,16,29,33,44,100,230,240,280,420,420,420,420,633,0,29,50,2,612,195
"1592130351","160","","Aggregated",14.30,0.00,23,32,47,88,150,230,280,340,420,420,420,420,673,0,29,51,2,612,191
"1592130353","160","","Aggregated",15.10,0.00,25,34,50,84,140,180,240,240,340,340,340,340,700,0,29,51,2,612,188
"1592130355","160","","Aggregated",15.60,0.00,26,35,50,74,140,180,230,240,340,340,340,340,732,0,28,50,2,612,186
"1592130357","160","","Aggregated",16.20,0.00,23,34,47,68,150,180,230,280,340,340,340,340,758,0,29,50,2,612,183
"1592130359","180","","Aggregated",16.40,0.00,26,37,55,63,89,170,220,230,280,280,280,280,805,0,29,50,2,612,180
"1592130361","180","","Aggregated",16.00,0.00,24,36,52,58,89,170,220,280,280,280,280,280,842,0,28,49,2,612,178
"1592130363","180","","Aggregated",16.80,0.00,21,32,46,55,87,160,230,280,280,280,280,280,876,0,28,48,2,612,176
"1592130365","180","","Aggregated",17.70,0.00,19,30,41,49,82,190,260,280,460,460,460,460,904,0,27,48,2,612,191
"1592130367","180","","Aggregated",17.50,0.00,17,29,36,47,82,120,260,280,460,460,460,460,946,0,27,47,2,612,187
"1592130369","200","","Aggregated",18.80,0.00,17,28,34,41,92,190,260,440,460,460,460,460,982,0,27,48,2,612,200
"1592130371","200","","Aggregated",19.10,0.00,27,49,99,190,260,440,520,530,790,790,790,790,1035,0,28,56,2,789,209
"1592130373","200","","Aggregated",18.60,0.00,30,66,110,190,260,420,520,530,790,790,790,790,1076,0,28,56,2,789,206
"1592130375","200","","Aggregated",19.30,0.00,33,65,110,180,240,420,530,570,790,790,790,790,1115,0,28,56,2,789,216
"1592130377","200","","Aggregated",20.90,0.00,41,71,110,190,260,440,530,610,790,790,790,790,1148,0,28,56,2,789,226
"1592130379","220","","Aggregated",20.20,0.00,35,57,77,99,190,360,530,570,610,610,610,610,1203,0,28,55,2,789,221
"1592130381","220","","Aggregated",22.20,0.00,32,49,67,82,180,260,320,420,610,610,610,610,1256,0,28,57,2,789,217
"1592130383","220","","Aggregated",22.60,0.00,31,46,58,78,180,260,290,400,610,610,610,610,1298,0,28,57,2,789,225
"1592130385","220","","Aggregated",22.50,0.00,29,45,60,81,190,260,290,400,610,610,610,610,1346,0,28,57,2,789,222
"1592130387","220","","Aggregated",22.50,0.00,22,37,55,68,190,250,280,320,520,520,520,520,1391,0,28,56,2,789,218
"1592130389","240","","Aggregated",23.90,0.00,21,37,50,59,110,200,240,250,520,520,520,520,1443,0,28,56,2,789,215
"1592130391","240","","Aggregated",22.90,0.00,20,37,49,66,160,230,260,520,660,660,660,660,1493,0,28,56,2,789,231
"1592130393","240","","Aggregated",23.20,0.00,20,35,54,66,150,220,250,540,660,660,660,660,1538,0,27,56,2,789,237
"1592130395","240","","Aggregated",23.80,0.00,17,32,43,55,90,220,250,540,660,660,660,660,1585,0,27,55,2,789,234
"1592130397","240","","Aggregated",24.60,0.00,18,32,43,54,87,200,250,540,660,660,660,660,1627,0,27,54,2,789,232
"1592130399","260","","Aggregated",23.50,0.00,15,27,34,46,95,210,230,340,570,570,570,570,1675,0,27,54,2,789,228
"1592130401","260","","Aggregated",24.50,0.00,26,55,95,150,330,500,590,650,1000,1000,1000,1000,1752,0,27,61,2,1022,231
"1592130403","260","","Aggregated",25.50,0.00,30,63,110,200,330,500,590,650,1000,1000,1000,1000,1797,0,27,62,2,1022,229
"1592130405","260","","Aggregated",25.80,0.00,34,67,110,200,330,500,590,650,1000,1000,1000,1000,1843,0,28,61,2,1022,226
"1592130407","260","","Aggregated",25.60,0.00,44,89,150,200,310,500,580,650,1000,1000,1000,1000,1894,0,28,62,2,1022,223
"1592130409","280","","Aggregated",27.00,0.00,48,84,110,150,210,270,360,410,1000,1000,1000,1000,1978,0,29,64,2,1022,219
"1592130411","280","","Aggregated",28.20,0.00,47,92,110,150,210,270,310,410,510,510,510,510,2023,0,29,64,2,1022,217
"1592130413","280","","Aggregated",27.80,0.00,64,110,150,180,230,440,540,730,800,800,800,800,2081,0,29,68,2,1022,214
"1592130415","280","","Aggregated",27.40,0.00,52,110,160,180,230,440,540,730,800,800,800,800,2123,0,29,67,2,1022,213
"1592130417","280","","Aggregated",27.90,0.00,47,86,120,150,230,410,540,730,800,800,800,800,2192,0,29,67,2,1022,210
"1592130419","300","","Aggregated",29.40,0.00,30,57,78,120,210,440,540,730,800,800,800,800,2252,0,29,66,2,1022,208
"1592130421","300","","Aggregated",29.60,0.00,45,83,170,220,420,520,610,800,1100,1100,1100,1100,2323,0,30,71,2,1133,211
"1592130423","300","","Aggregated",29.90,0.00,37,73,140,190,320,500,540,720,1100,1100,1100,1100,2370,0,29,72,2,1133,221
"1592130425","300","","Aggregated",29.80,0.00,38,77,140,180,320,440,540,720,1100,1100,1100,1100,2423,0,29,72,2,1133,219
"1592130427","300","","Aggregated",29.40,0.00,37,75,140,190,320,510,560,780,1100,1100,1100,1100,2489,0,29,71,2,1133,223
"1592130429","320","","Aggregated",30.10,0.00,33,59,90,110,190,260,370,780,1100,1100,1100,1100,2558,0,30,71,2,1133,220
"1592130431","320","","Aggregated",30.00,0.00,31,61,110,140,260,400,500,920,1400,1400,1400,1400,2637,0,30,74,2,1434,233
"1592130433","320","","Aggregated",31.10,0.00,33,66,110,140,260,390,460,660,1400,1400,1400,1400,2692,0,30,74,2,1434,231
"1592130435","320","","Aggregated",31.20,0.00,26,69,120,170,290,400,490,740,1400,1400,1400,1400,2752,0,29,74,2,1434,234
"1592130437","320","","Aggregated",33.10,0.00,29,82,150,190,310,400,490,740,1400,1400,1400,1400,2797,0,29,74,2,1434,232
"1592130439","340","","Aggregated",30.60,0.00,29,56,120,150,250,360,510,740,1400,1400,1400,1400,2854,0,30,75,2,1434,234
"1592130441","340","","Aggregated",29.60,0.00,75,150,230,280,400,510,630,740,1800,1800,1800,1800,2957,0,31,82,2,1770,235
"1592130443","340","","Aggregated",30.50,0.00,59,140,220,270,400,530,720,790,1800,1800,1800,1800,3035,0,30,82,2,1770,242
"1592130445","340","","Aggregated",34.90,0.00,54,130,180,250,400,510,700,790,1800,1800,1800,1800,3095,0,30,81,2,1770,240
"1592130447","340","","Aggregated",33.90,0.00,41,120,180,250,400,510,700,790,1800,1800,1800,1800,3152,0,30,81,2,1770,238
"1592130449","360","","Aggregated",35.00,0.00,34,72,110,130,220,310,510,780,1800,1800,1800,1800,3242,0,30,81,2,1770,235
"1592130451","360","","Aggregated",36.90,0.00,36,72,100,120,210,260,310,340,1300,1300,1300,1300,3312,0,31,81,2,1770,232
"1592130453","360","","Aggregated",36.80,0.00,30,57,90,110,180,240,280,320,810,810,810,810,3386,0,31,80,2,1770,234
"1592130455","360","","Aggregated",34.80,0.00,25,48,77,100,160,230,270,340,810,810,810,810,3467,0,30,79,2,1770,235
"1592130457","360","","Aggregated",36.20,0.00,25,49,76,100,160,220,270,340,810,810,810,810,3537,0,30,78,2,1770,233
"1592130459","380","","Aggregated",38.70,0.00,25,44,65,93,170,270,460,710,880,880,880,880,3629,0,30,79,2,1770,234
"1592130461","380","","Aggregated",38.70,0.00,20,44,64,85,200,280,460,710,880,880,880,880,3702,0,30,79,2,1770,232
"1592130463","380","","Aggregated",37.00,0.00,27,47,73,110,220,320,460,640,880,880,880,880,3760,0,30,79,2,1770,231
"1592130465","380","","Aggregated",37.40,0.00,25,44,69,100,200,320,460,580,880,880,880,880,3841,0,30,78,2,1770,232
"1592130467","380","","Aggregated",38.50,0.00,31,51,92,130,230,330,540,650,940,940,940,940,3915,0,30,79,2,1770,233
"1592130469","400","","Aggregated",38.00,0.00,45,120,180,220,300,440,660,870,970,970,970,970,4018,0,31,83,2,1770,230
"1592130471","400","","Aggregated",37.90,0.00,39,96,160,200,290,450,670,900,1000,1000,1000,1000,4093,0,30,82,2,1770,232
"1592130473","400","","Aggregated",40.60,0.00,45,110,170,210,290,420,710,900,1000,1000,1000,1000,4165,0,31,82,2,1770,233
"1592130475","400","","Aggregated",41.00,0.00,68,140,200,240,310,440,710,900,1000,1000,1000,1000,4255,0,31,83,2,1770,231
"1592130477","400","","Aggregated",41.20,0.00,46,110,160,220,290,350,660,870,1000,1000,1000,1000,4321,0,31,83,2,1770,229
"1592130479","420","","Aggregated",40.20,0.00,22,42,88,120,230,280,320,420,710,710,710,710,4400,0,30,82,2,1770,227
"1592130481","420","","Aggregated",41.20,0.00,28,79,130,180,300,570,650,650,1500,1500,1500,1500,4523,0,30,84,2,1770,228
"1592130483","420","","Aggregated",41.90,0.00,24,62,130,170,290,570,650,650,1500,1500,1500,1500,4598,0,30,84,2,1770,226
"1592130485","420","","Aggregated",42.00,0.00,20,37,81,120,250,570,650,650,1500,1500,1500,1500,4679,0,30,84,2,1770,227
"1592130487","420","","Aggregated",42.60,0.00,21,47,95,130,250,570,650,650,1500,1500,1500,1500,4752,0,30,83,2,1770,226
"1592130489","440","","Aggregated",43.10,0.00,32,81,110,130,190,260,320,390,1500,1500,1500,1500,4847,0,31,84,2,1770,227
"1592130491","440","","Aggregated",43.20,0.00,52,100,140,170,250,320,410,530,2100,2100,2100,2100,4963,0,31,86,2,2090,227
"1592130493","440","","Aggregated",43.00,0.00,54,100,140,170,250,370,510,670,2100,2100,2100,2100,5035,0,32,86,2,2090,231
"1592130495","440","","Aggregated",43.90,0.00,65,110,150,170,250,370,510,620,2100,2100,2100,2100,5112,0,32,86,2,2090,232
"1592130497","440","","Aggregated",42.90,0.00,68,110,160,170,250,370,510,620,2100,2100,2100,2100,5196,0,32,86,2,2090,230
"1592130499","460","","Aggregated",42.30,0.00,57,99,150,170,240,350,400,570,2100,2100,2100,2100,5289,0,32,86,2,2090,231
"1592130501","460","","Aggregated",43.10,0.00,73,140,190,220,400,560,810,1000,1800,1800,1800,1800,5406,0,33,91,2,2090,228
"1592130503","460","","Aggregated",46.10,0.00,71,140,190,230,410,580,830,1000,2000,2000,2000,2000,5471,0,33,91,2,2090,232
"1592130505","460","","Aggregated",45.30,0.00,67,140,200,240,410,560,830,1000,2000,2000,2000,2000,5578,0,33,91,2,2090,230
"1592130507","460","","Aggregated",46.10,0.00,45,130,190,220,400,560,810,1000,2000,2000,2000,2000,5660,0,32,91,2,2090,229
"1592130509","480","","Aggregated",47.40,0.00,30,71,120,170,330,520,670,1000,2000,2000,2000,2000,5757,0,32,90,2,2090,227
"1592130511","480","","Aggregated",48.80,0.00,21,42,72,92,220,310,430,540,760,760,760,760,5877,0,32,90,2,2090,228
"1592130513","480","","Aggregated",46.90,0.00,18,37,71,83,160,250,400,430,760,760,760,760,5957,0,32,89,2,2090,226
"1592130515","480","","Aggregated",46.50,0.00,19,36,68,79,140,260,400,430,760,760,760,760,6041,0,32,88,2,2090,225
"1592130517","480","","Aggregated",46.20,0.00,20,48,79,110,190,260,400,430,760,760,760,760,6140,0,31,88,2,2090,223
"1592130519","500","","Aggregated",48.40,0.00,26,70,110,140,220,290,350,390,760,760,760,760,6260,0,32,89,2,2090,221
"1592130521","500","","Aggregated",48.00,0.00,42,94,130,150,230,300,370,450,1600,1600,1600,1600,6364,0,32,90,2,2090,229
"1592130523","500","","Aggregated",46.10,0.00,47,110,150,170,250,320,380,450,1600,1600,1600,1600,6458,0,32,90,2,2090,228
"1592130525","500","","Aggregated",48.60,0.00,45,110,150,190,260,320,380,460,1600,1600,1600,1600,6554,0,32,90,2,2090,226
"1592130527","500","","Aggregated",52.00,0.00,41,97,150,190,250,320,380,740,1600,1600,1600,1600,6640,0,32,89,2,2090,227
"1592130529","520","","Aggregated",49.20,0.00,49,110,170,200,270,340,480,740,1600,1600,1600,1600,6730,0,32,90,2,2090,225
"1592130531","520","","Aggregated",49.90,0.00,120,220,300,340,500,600,920,1200,2300,2300,2300,2300,6870,0,34,98,2,2315,225
"1592130533","520","","Aggregated",51.70,0.00,99,210,300,340,510,620,920,1200,2300,2300,2300,2300,6954,0,34,97,2,2315,224
"1592130535","520","","Aggregated",51.40,0.00,110,240,310,340,510,620,920,1200,2300,2300,2300,2300,7057,0,34,98,2,2315,225
"1592130537","520","","Aggregated",48.70,0.00,140,240,310,340,520,650,1100,1300,2300,2300,2300,2300,7146,0,34,98,2,2315,227
"1592130539","540","","Aggregated",51.70,0.00,85,170,230,260,430,650,1100,1300,2300,2300,2300,2300,7264,0,34,98,2,2315,226
"1592130541","540","","Aggregated",51.20,0.00,52,130,190,220,320,420,620,790,1500,1500,1500,1500,7377,0,34,99,2,2315,228
"1592130543","540","","Aggregated",51.80,0.00,80,160,210,240,330,430,600,790,1500,1500,1500,1500,7470,0,35,100,2,2315,227
"1592130545","540","","Aggregated",51.50,0.00,62,130,200,230,350,460,640,830,1500,1500,1500,1500,7588,0,35,100,2,2315,225
"1592130547","540","","Aggregated",53.60,0.00,61,140,210,250,340,450,640,790,1500,1500,1500,1500,7699,0,35,100,2,2315,225
"1592130549","560","","Aggregated",54.40,0.00,49,130,200,230,320,400,550,790,1500,1500,1500,1500,7816,0,35,101,2,2315,226
"1592130551","560","","Aggregated",54.40,0.00,64,140,200,230,310,390,520,740,1400,1400,1400,1400,7928,0,35,101,2,2315,226
"1592130553","560","","Aggregated",54.70,0.00,64,150,200,230,300,390,550,740,1400,1400,1400,1400,8030,0,36,102,2,2315,225
"1592130555","560","","Aggregated",54.80,0.00,73,150,200,230,290,360,480,730,2800,2800,2800,2800,8140,0,36,102,2,2807,229
"1592130557","560","","Aggregated",55.10,0.00,81,150,200,220,280,370,490,730,2800,2800,2800,2800,8245,0,37,102,2,2807,227
"1592130559","580","","Aggregated",54.00,0.00,82,140,190,220,280,410,520,670,2800,2800,2800,2800,8359,0,37,103,2,2807,226
"1592130561","580","","Aggregated",55.90,0.00,100,210,280,320,490,610,750,1100,2800,2800,2800,2800,8492,0,38,107,2,2807,224
"1592130563","580","","Aggregated",56.20,0.00,88,170,250,300,470,600,750,1100,2800,2800,2800,2800,8629,0,38,107,2,2807,223
"1592130565","580","","Aggregated",59.00,0.00,120,240,320,390,540,650,790,880,1300,1300,1300,1300,8712,0,39,109,2,2807,222
"1592130567","580","","Aggregated",55.90,0.00,150,250,340,390,550,680,860,1000,1300,1300,1300,1300,8837,0,39,110,2,2807,220
"1592130569","600","","Aggregated",59.60,0.00,160,240,310,370,510,670,860,1000,1300,1300,1300,1300,8976,0,41,112,2,2807,219
"1592130571","600","","Aggregated",60.20,0.00,140,210,260,310,450,560,770,910,1600,1600,1600,1600,9094,0,41,112,2,2807,219
"1592130573","600","","Aggregated",59.90,0.00,160,230,280,350,470,560,840,920,1600,1600,1600,1600,9187,0,41,112,2,2807,220
"1592130575","600","","Aggregated",58.20,0.00,140,200,260,300,420,500,570,790,1800,1800,1800,1800,9323,0,42,114,2,2807,220
"1592130577","600","","Aggregated",61.70,0.00,140,200,280,330,430,510,660,710,1800,1800,1800,1800,9458,0,43,116,2,2807,219
"1592130579","620","","Aggregated",58.10,0.00,110,200,260,310,410,480,650,710,1800,1800,1800,1800,9572,0,43,116,2,2807,217
"1592130581","620","","Aggregated",59.80,0.00,100,200,280,330,430,520,680,770,1800,1800,1800,1800,9709,0,43,116,2,2807,219
"1592130583","620","","Aggregated",61.70,0.00,140,240,310,350,470,600,770,880,1800,1800,1800,1800,9810,0,44,119,2,2807,218
"1592130585","620","","Aggregated",60.20,0.00,140,250,320,350,470,620,780,870,1500,1500,1500,1500,9922,0,44,119,2,2807,218
"1592130587","620","","Aggregated",60.50,0.00,110,220,280,320,440,590,790,880,1500,1500,1500,1500,10045,0,45,119,2,2807,219
"1592130589","640","","Aggregated",62.00,0.00,110,220,280,320,480,620,790,880,1500,1500,1500,1500,10171,0,45,120,2,2807,219
"1592130591","640","","Aggregated",59.00,0.00,190,290,360,420,620,810,1100,1500,2000,2000,2000,2000,10282,0,47,124,2,2807,218
"1592130593","640","","Aggregated",56.50,0.00,200,320,430,540,720,910,1100,1700,2000,2000,2000,2000,10411,0,48,129,2,2807,217
"1592130595","640","","Aggregated",61.20,0.00,320,530,660,750,1100,1500,2000,2200,5500,5500,5500,5500,10548,0,49,140,2,5455,217
"1592130597","640","","Aggregated",59.30,0.00,390,580,710,820,1100,1500,2100,2300,8000,8000,8000,8000,10674,0,51,143,2,7965,217
"1592130599","660","","Aggregated",62.70,0.00,350,560,720,830,1100,1600,2200,2400,8000,8000,8000,8000,10770,0,51,143,2,7965,219
"1592130601","660","","Aggregated",63.70,0.00,460,690,860,960,1200,1500,2200,2400,8000,8000,8000,8000,10917,0,53,152,2,7965,220
"1592130603","660","","Aggregated",62.00,0.00,540,770,900,970,1300,1600,2200,2400,8000,8000,8000,8000,11031,0,55,158,2,7965,219
"1592130605","660","","Aggregated",59.00,0.00,500,700,840,920,1200,1500,1700,2100,8000,8000,8000,8000,11150,0,56,164,2,7965,218
"1592130607","660","","Aggregated",62.80,0.00,450,670,790,890,1200,1500,1700,2300,8300,8300,8300,8300,11324,0,58,168,2,8276,220
"1592130609","680","","Aggregated",64.10,0.00,440,670,780,880,1100,1500,1700,2100,8300,8300,8300,8300,11427,0,58,167,2,8276,221
"1592130611","680","","Aggregated",63.40,0.00,250,450,600,680,920,1400,1700,2000,8300,8300,8300,8300,11556,0,58,167,2,8276,221
"1592130613","680","","Aggregated",66.10,0.00,240,410,510,650,910,1200,1700,2000,8300,8300,8300,8300,11640,0,59,171,2,8276,220
"1592130615","680","","Aggregated",62.40,0.00,250,460,620,690,930,1200,2000,2500,8300,8300,8300,8300,11784,0,62,178,2,8276,219
"1592130617","680","","Aggregated",60.90,0.00,470,710,810,920,1200,1400,1700,2400,2700,2700,2700,2700,11916,0,63,186,2,8276,218
