"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592153239","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1592153241","233","","Aggregated",0.00,0.00,550,640,720,760,860,950,1100,1100,1400,1400,1400,1400,183,0,550,557,33,1384,122
"1592153243","464","","Aggregated",44.00,0.00,310,480,550,600,760,860,970,1000,1400,1400,1400,1400,460,0,310,350,6,1384,123
"1592153245","700","","Aggregated",94.75,0.00,300,440,530,580,730,860,950,1000,1400,1400,1400,1400,680,0,300,341,4,1384,122
"1592153247","935","","Aggregated",93.17,0.00,180,340,440,510,650,820,920,980,1400,1400,1400,1400,947,0,180,270,4,1384,123
"1592153249","1164","","Aggregated",107.25,0.00,140,260,380,440,600,770,910,970,1400,8000,8000,8000,1229,0,140,242,4,8045,136
"1592153251","1300","","Aggregated",113.90,0.00,150,240,310,380,510,630,780,890,1100,8000,8000,8000,1558,0,190,265,4,8045,133
"1592153253","1300","","Aggregated",136.70,0.00,130,230,300,370,520,650,810,920,8800,11000,11000,11000,1744,0,150,261,4,10601,164
"1592153255","1300","","Aggregated",130.60,0.00,76,160,220,270,440,580,720,810,8800,11000,11000,11000,1961,0,120,241,4,10601,173
"1592153257","1300","","Aggregated",133.40,0.00,75,150,220,270,440,590,750,840,8800,11000,11000,11000,2242,0,99,223,4,10601,186
"1592153259","1300","","Aggregated",130.80,0.00,50,95,150,200,420,590,750,840,8800,11000,11000,11000,2495,0,86,208,4,10601,185
"1592153261","1300","","Aggregated",129.80,0.00,38,59,80,97,160,230,290,340,6900,8800,8800,8800,2775,0,78,196,4,10601,179
"1592153263","1300","","Aggregated",125.20,0.00,39,59,79,96,160,220,290,340,5700,6300,6300,6300,3031,0,70,189,3,10601,189
"1592153265","1300","","Aggregated",126.70,0.00,42,66,92,110,180,250,300,350,6300,7500,7500,7500,3288,0,70,185,3,10601,192
"1592153267","1300","","Aggregated",131.20,0.00,43,68,92,120,190,250,310,350,7500,7800,7800,7800,3540,0,66,184,3,10601,203
"1592153269","1300","","Aggregated",129.00,0.00,42,67,90,110,180,250,320,4800,7700,7800,7800,7800,3775,0,62,184,3,10601,213
"1592153271","1300","","Aggregated",126.10,0.00,45,71,94,120,180,250,350,4800,7700,7800,7800,7800,4029,0,61,182,3,10601,221
"1592153273","1300","","Aggregated",124.30,0.00,44,69,92,110,180,250,350,4400,7700,7800,7800,7800,4298,0,59,178,3,10601,231
"1592153275","1300","","Aggregated",125.60,0.00,44,69,90,110,170,230,330,4300,7700,7800,7800,7800,4561,0,59,173,3,10601,228
"1592153277","1300","","Aggregated",127.40,0.00,44,70,90,110,170,230,300,1900,7400,7700,7700,7700,4826,0,58,167,3,10601,225
"1592153279","1300","","Aggregated",128.70,0.00,40,67,90,110,180,230,300,1300,5900,6100,6100,6100,5084,0,55,162,3,10601,228
"1592153281","1300","","Aggregated",129.50,0.00,37,58,79,100,160,210,290,380,4300,5900,5900,5900,5336,0,54,158,3,10601,228
"1592153283","1300","","Aggregated",131.40,0.00,33,53,74,90,160,210,280,340,2000,2200,2200,2200,5606,0,51,152,2,10601,228
"1592153285","1300","","Aggregated",130.30,0.00,26,41,55,66,110,170,250,310,2000,2200,2200,2200,5878,0,48,146,2,10601,223
"1592153287","1300","","Aggregated",129.50,0.00,22,37,49,56,92,150,220,280,2000,2200,2200,2200,6149,0,46,142,2,10601,223
"1592153289","1300","","Aggregated",131.40,0.00,21,36,46,52,76,110,150,210,2000,2200,2200,2200,6393,0,45,138,2,10601,222
"1592153291","1300","","Aggregated",129.70,0.00,20,33,42,50,74,100,150,210,2400,2600,2600,2600,6666,0,43,135,2,10601,226
"1592153293","1300","","Aggregated",131.80,0.00,22,37,47,56,86,140,220,280,2400,2600,2600,2600,6911,0,43,132,2,10601,224
"1592153295","1300","","Aggregated",130.40,0.00,25,39,50,60,94,150,230,310,2400,2600,2600,2600,7146,0,42,130,2,10601,227
"1592153297","1300","","Aggregated",129.50,0.00,28,42,53,63,99,140,230,310,2400,2600,2600,2600,7395,0,41,128,2,10601,229
"1592153299","1300","","Aggregated",125.40,0.00,25,39,49,59,99,150,260,310,2400,2600,2600,2600,7669,0,40,124,2,10601,227
"1592153301","1300","","Aggregated",128.80,0.00,28,42,53,65,110,180,260,300,2300,2300,2300,2300,7950,0,40,122,2,10601,225
"1592153303","1300","","Aggregated",125.10,0.00,26,40,50,59,100,140,240,300,2300,3200,3200,3200,8193,0,39,121,2,10601,227
