"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592142452","0","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1592142454","100","","Aggregated",0.00,0.00,430,470,510,530,570,620,620,630,630,630,630,630,100,0,330,340,65,626,136
"1592142456","100","","Aggregated",0.00,0.00,430,470,510,530,570,620,620,630,630,630,630,630,100,0,330,340,65,626,136
"1592142458","100","","Aggregated",25.00,0.00,410,450,490,520,570,610,620,630,630,630,630,630,109,0,310,314,9,626,136
"1592142460","100","","Aggregated",16.83,0.00,320,430,460,480,560,610,620,620,630,630,630,630,133,0,220,262,8,626,134
"1592142462","105","","Aggregated",15.50,0.00,250,400,440,470,550,590,620,620,630,630,630,630,151,0,180,233,8,626,134
"1592142464","200","","Aggregated",14.60,0.00,250,370,420,440,490,550,610,620,630,630,630,630,269,0,210,242,8,626,133
"1592142466","200","","Aggregated",16.30,0.00,100,210,270,350,420,460,490,500,510,510,510,510,299,0,190,222,7,626,133
"1592142468","200","","Aggregated",18.40,0.00,90,200,270,330,420,460,490,500,510,510,510,510,326,0,160,205,7,626,133
"1592142470","200","","Aggregated",21.60,0.00,53,190,250,310,420,460,490,500,510,510,510,510,359,0,140,188,7,626,133
"1592142472","216","","Aggregated",22.60,0.00,43,140,270,330,420,460,490,500,510,510,510,510,390,0,110,176,7,626,133
"1592142474","300","","Aggregated",23.00,0.00,54,130,190,240,320,340,380,400,440,440,440,440,534,0,140,178,7,626,134
"1592142476","300","","Aggregated",25.90,0.00,50,110,180,230,310,340,380,400,440,440,440,440,582,0,110,166,7,626,134
