"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592136781","0","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1592136783","100","","Aggregated",0.00,0.00,36,53,67,75,100,120,130,150,150,150,150,150,100,0,36,48,12,147,134
"1592136785","100","","Aggregated",0.00,0.00,36,53,67,75,100,120,130,150,150,150,150,150,100,0,36,48,12,147,134
"1592136787","100","","Aggregated",25.00,0.00,36,53,64,74,98,120,130,130,150,150,150,150,108,0,35,45,2,147,135
"1592136789","100","","Aggregated",17.50,0.00,34,48,60,72,95,120,130,130,150,150,150,150,120,0,32,42,2,147,135
"1592136791","104","","Aggregated",14.88,0.00,29,39,53,64,85,110,130,130,150,150,150,150,140,0,29,38,2,147,134
"1592136793","200","","Aggregated",13.90,0.00,32,48,63,72,97,120,140,150,310,310,310,310,277,0,32,43,2,310,134
"1592136795","200","","Aggregated",17.60,0.00,26,36,54,64,97,120,140,200,310,310,310,310,296,0,31,41,2,310,134
"1592136797","200","","Aggregated",19.40,0.00,26,36,51,62,92,120,140,140,310,310,310,310,325,0,29,39,2,310,134
"1592136799","200","","Aggregated",20.80,0.00,23,34,46,56,85,120,140,140,310,310,310,310,360,0,26,36,2,310,134
"1592136801","214","","Aggregated",24.10,0.00,9,13,21,27,32,35,58,68,73,73,73,73,401,0,25,34,2,310,135
"1592136803","300","","Aggregated",25.90,0.00,20,28,32,34,44,55,66,72,74,74,74,74,542,0,25,33,2,310,135
"1592136805","300","","Aggregated",25.80,0.00,19,27,31,34,44,55,68,73,77,77,77,77,592,0,24,31,2,310,135
"1592136807","300","","Aggregated",29.40,0.00,20,28,32,35,44,55,68,73,77,77,77,77,633,0,24,31,2,310,135
"1592136809","300","","Aggregated",30.50,0.00,19,28,32,34,44,55,66,72,77,77,77,77,691,0,22,29,2,310,135
"1592136811","314","","Aggregated",32.30,0.00,12,19,28,30,40,47,72,77,89,89,89,89,760,0,21,28,2,310,135
"1592136813","400","","Aggregated",35.70,0.00,23,34,42,46,71,96,140,200,230,230,230,230,920,0,24,32,2,310,135
"1592136815","400","","Aggregated",38.30,0.00,16,30,37,43,66,89,140,200,230,230,230,230,997,0,22,30,2,310,135
"1592136817","400","","Aggregated",40.20,0.00,16,30,36,43,66,89,140,200,230,230,230,230,1052,0,20,29,2,310,135
"1592136819","400","","Aggregated",41.70,0.00,15,29,36,43,66,88,120,180,230,230,230,230,1119,0,19,28,2,310,135
"1592136821","423","","Aggregated",42.90,0.00,10,16,20,24,33,39,48,52,72,72,72,72,1212,0,19,27,2,310,135
"1592136823","500","","Aggregated",43.60,0.00,14,23,28,31,43,57,72,84,140,140,140,140,1388,0,19,27,2,310,135
"1592136825","500","","Aggregated",46.50,0.00,14,23,28,31,42,56,72,84,140,140,140,140,1462,0,18,27,2,310,135
"1592136827","500","","Aggregated",46.60,0.00,13,24,29,32,44,58,84,140,170,170,170,170,1561,0,18,26,2,310,135
"1592136829","500","","Aggregated",50.80,0.00,13,22,28,31,43,57,80,130,170,170,170,170,1666,0,17,25,2,310,135
"1592136831","528","","Aggregated",54.30,0.00,10,17,23,28,39,55,85,140,170,170,170,170,1775,0,17,25,2,310,135
"1592136833","600","","Aggregated",55.50,0.00,15,27,32,36,52,66,99,150,250,250,250,250,1967,0,18,26,2,310,135
"1592136835","600","","Aggregated",57.30,0.00,15,26,33,38,53,66,100,140,250,250,250,250,2089,0,17,26,2,310,135
"1592136837","600","","Aggregated",62.30,0.00,15,27,34,38,54,67,100,140,250,250,250,250,2185,0,17,25,2,310,135
