"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1592138993","0","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1592138995","100","","Aggregated",0.00,0.00,270,310,340,380,400,440,450,480,480,480,480,480,100,0,250,234,12,483,136
"1592138997","100","","Aggregated",0.00,0.00,270,310,340,380,400,440,450,480,480,480,480,480,100,0,250,234,12,483,136
"1592138999","100","","Aggregated",25.00,0.00,270,300,340,370,400,440,450,480,480,480,480,480,106,0,240,222,3,483,137
"1592139001","100","","Aggregated",17.00,0.00,250,280,310,340,400,430,450,480,480,480,480,480,126,0,220,189,2,483,137
"1592139003","113","","Aggregated",15.12,0.00,240,270,290,320,390,420,440,450,480,480,480,480,144,0,180,167,2,483,137
"1592139005","200","","Aggregated",13.80,0.00,120,210,250,260,320,390,430,440,480,480,480,480,266,0,100,140,2,483,137
"1592139007","200","","Aggregated",15.70,0.00,43,89,110,130,180,230,280,310,320,320,320,320,299,0,82,127,2,483,137
"1592139009","200","","Aggregated",18.50,0.00,38,79,110,120,170,230,280,290,320,320,320,320,323,0,74,119,2,483,136
"1592139011","200","","Aggregated",20.70,0.00,37,77,100,120,170,220,280,290,320,320,320,320,360,0,63,109,2,483,136
"1592139013","224","","Aggregated",22.30,0.00,23,46,86,120,170,220,280,290,320,320,320,320,408,0,41,99,2,483,136
"1592139015","300","","Aggregated",25.00,0.00,27,37,44,49,72,86,120,130,150,150,150,150,546,0,40,85,2,483,136
"1592139017","300","","Aggregated",26.60,0.00,27,36,44,50,76,98,130,150,170,170,170,170,596,0,38,81,2,483,136
"1592139019","300","","Aggregated",29.00,0.00,28,36,44,50,75,94,120,150,170,170,170,170,643,0,36,76,2,483,136
"1592139021","300","","Aggregated",31.70,0.00,27,34,41,47,66,90,120,150,170,170,170,170,695,0,33,72,2,483,136
